userid	movieid	rating	timestamp	gender	occupation	agerange
710	313	4	882860832	F	artist	1
276	392	3	874790996	M	tradesman/craftsman	45
488	1050	4	891294568	M	other	56
659	629	4	891386680	F	lawyer	56
44	553	3	878347847	M	sales/marketing	45
665	815	4	884290608	F	scientist	35
561	22	3	885809223	M	scientist	56
684	386	3	878759184	F	clerical/admin	56
798	197	2	875303502	F	customer service	35
655	921	3	887474656	F	other	25
530	660	3	883785464	M	clerical/admin	35
671	742	5	884035173	M	K-12 student	25
788	188	4	880870083	M	writer	35
42	151	4	881110578	M	lawyer	35
806	3	2	882385916	F	K-12 student	45
694	423	5	875727018	F	tradesman/craftsman	50
536	121	4	882318820	F	programmer	25
749	732	4	878848452	M	college/grad student	56
650	631	3	891383424	F	clerical/admin	35
720	749	3	891262812	F	technician/engineer	18
806	192	4	882387798	F	homemaker	25
122	190	4	879270424	F	clerical/admin	35
798	1089	3	875295616	F	retired	45
7	649	5	891353254	F	unemployed	25
682	282	4	888519918	F	lawyer	56
452	509	4	875560790	F	tradesman/craftsman	35
200	71	4	884129409	M	clerical/admin	56
535	942	4	879619035	F	self-employed	56
660	33	2	891200193	M	self-employed	25
620	125	2	889987255	F	programmer	35
772	326	4	877533625	F	other	18
674	1	4	887762799	F	K-12 student	25
790	376	2	885157533	F	doctor/health care	56
429	172	5	882385118	M	technician/engineer	50
747	153	4	888639989	M	homemaker	50
456	582	5	881374162	F	programmer	18
794	50	5	891035307	F	farmer	50
510	323	4	887667752	F	technician/engineer	56
299	153	3	877881320	F	artist	56
618	942	2	891309293	M	unemployed	50
795	186	3	883249522	F	doctor/health care	18
653	385	4	878854190	F	self-employed	25
435	821	2	884132840	F	sales/marketing	45
554	405	4	876550654	M	self-employed	35
313	588	4	891016354	F	executive/managerial	18
682	476	1	888522100	M	clerical/admin	35
671	161	5	884035892	F	retired	35
712	215	3	874730031	F	homemaker	18
660	680	2	891405088	M	homemaker	56
116	607	2	876453961	M	unemployed	50
450	602	4	882373532	M	technician/engineer	18
280	22	5	891700552	M	artist	25
178	720	3	882827645	F	scientist	45
776	164	3	892920290	M	retired	18
727	542	2	883712993	F	clerical/admin	50
804	654	3	879441651	M	lawyer	50
234	520	4	892078890	F	homemaker	18
686	176	3	879545413	F	writer	56
254	432	2	886473158	M	college/grad student	50
342	461	3	874984315	M	artist	56
42	318	5	881107718	M	doctor/health care	18
435	222	3	884132027	M	writer	45
780	133	5	891364086	F	artist	18
617	183	4	883789386	M	academic/educator	45
809	272	5	891036743	F	homemaker	45
768	70	4	888798611	F	clerical/admin	1
764	1152	3	876242755	F	K-12 student	1
224	699	4	888103703	M	homemaker	25
738	42	2	875350012	M	clerical/admin	56
769	546	4	885424242	M	sales/marketing	56
804	81	4	879441913	F	homemaker	35
660	106	2	891903867	F	programmer	25
334	82	4	891547083	F	tradesman/craftsman	18
803	271	2	880054833	M	self-employed	1
176	93	5	886047963	F	farmer	45
425	118	1	878738596	M	clerical/admin	1
2	300	4	888979197	F	programmer	25
550	877	4	883425723	M	doctor/health care	18
398	523	4	875717779	F	K-12 student	25
531	338	1	887048938	M	other	50
174	780	1	886515030	M	technician/engineer	45
608	939	4	880405896	M	self-employed	18
708	756	2	877326062	F	sales/marketing	35
788	194	4	880870052	F	programmer	1
786	180	4	882843112	M	technician/engineer	45
97	186	3	884239574	F	doctor/health care	50
698	220	3	886367874	M	tradesman/craftsman	25
158	10	4	880132513	M	doctor/health care	1
530	88	4	890627443	F	executive/managerial	25
499	474	4	885599227	M	clerical/admin	50
405	1261	1	885546529	M	college/grad student	18
301	218	4	882076643	M	technician/engineer	56
606	250	4	878143047	M	self-employed	56
700	50	5	884493899	F	programmer	18
796	168	5	892662871	F	technician/engineer	56
766	654	4	891309090	M	writer	45
655	955	3	887860615	F	scientist	25
804	609	3	879444583	F	technician/engineer	50
354	42	2	891217512	F	technician/engineer	56
796	202	4	893047167	F	customer service	56
454	98	1	888266433	F	K-12 student	25
92	627	3	875654159	F	academic/educator	35
20	496	5	879669244	M	homemaker	50
243	191	5	879989217	M	academic/educator	50
151	652	5	879524472	F	homemaker	1
210	708	5	887731391	M	college/grad student	18
181	285	2	878962816	F	sales/marketing	50
716	490	4	879794870	F	homemaker	1
236	50	3	890116059	M	self-employed	25
532	498	4	888629124	M	programmer	35
757	217	3	888467381	F	college/grad student	45
262	56	4	879792027	M	clerical/admin	18
422	672	3	879744086	M	college/grad student	50
423	823	3	891395759	F	scientist	18
556	294	2	882135855	M	writer	56
87	13	3	879876734	F	doctor/health care	1
611	355	1	891636399	M	retired	35
559	226	5	891034688	F	customer service	25
756	176	4	874828826	F	writer	50
688	329	5	884153606	M	doctor/health care	25
825	111	3	892947930	M	technician/engineer	45
715	172	4	875963452	M	sales/marketing	1
629	381	4	880117852	M	homemaker	56
804	151	3	879442412	M	executive/managerial	45
519	351	5	883250102	F	sales/marketing	25
243	737	3	879988557	M	tradesman/craftsman	25
552	932	3	879222194	M	tradesman/craftsman	25
807	239	4	892529805	M	writer	45
216	655	5	880233726	M	programmer	18
817	124	4	874815885	F	other	25
543	715	3	877550534	F	retired	18
543	709	3	874866535	M	other	18
627	423	3	879530145	F	technician/engineer	45
601	389	2	876350537	M	doctor/health care	45
764	597	4	876243440	M	executive/managerial	45
619	346	3	885953622	M	technician/engineer	1
294	117	4	877819634	M	programmer	1
554	596	3	876232758	F	tradesman/craftsman	50
571	462	4	883354992	M	clerical/admin	18
508	200	4	883768842	M	sales/marketing	25
345	268	4	884900448	M	writer	50
292	64	5	881105373	F	tradesman/craftsman	50
773	433	3	888539471	F	writer	56
367	564	2	876690077	F	self-employed	18
773	238	4	888539347	F	customer service	35
726	257	3	889831166	F	college/grad student	56
655	297	4	888474107	F	artist	1
347	195	4	881653603	F	unemployed	56
292	248	4	881103999	M	unemployed	1
88	286	5	891037111	F	writer	1
207	143	4	878191679	M	unemployed	35
489	258	5	891366570	F	technician/engineer	50
711	1046	3	879994367	F	artist	25
360	1039	5	880356131	F	scientist	56
709	470	3	879847026	M	unemployed	35
690	739	3	881180564	F	technician/engineer	35
796	26	2	893047208	M	K-12 student	25
178	1011	3	882824431	F	other	18
823	211	5	878438585	M	unemployed	50
608	64	4	880405165	F	K-12 student	18
535	193	4	879618700	F	programmer	25
776	21	3	892313317	M	tradesman/craftsman	25
449	1011	4	879958685	M	scientist	25
466	98	3	890285762	M	other	18
567	183	4	882425701	F	programmer	18
771	91	4	880659815	M	doctor/health care	45
760	278	4	875666242	M	K-12 student	25
727	42	5	883710375	F	customer service	35
350	483	5	882347734	F	farmer	18
650	155	2	891384249	F	farmer	56
164	471	5	889402245	F	executive/managerial	56
738	79	3	875351019	F	other	50
487	272	5	885322350	F	K-12 student	45
804	175	4	879444583	M	clerical/admin	56
130	329	4	874953337	F	academic/educator	1
763	196	4	878919206	M	retired	18
596	181	4	883539431	F	clerical/admin	1
694	203	4	875728801	M	scientist	25
716	521	3	879796846	F	customer service	45
671	864	3	884204727	M	K-12 student	25
807	636	4	892530752	F	doctor/health care	18
389	118	2	880088900	M	tradesman/craftsman	45
521	967	3	885254071	F	customer service	56
749	216	4	878848137	F	other	25
712	722	3	874957086	M	self-employed	18
770	118	4	875973080	M	sales/marketing	18
625	516	3	892000518	M	retired	18
721	732	4	877147079	M	executive/managerial	50
805	447	4	881695293	F	academic/educator	18
608	56	5	880403690	M	farmer	18
610	50	4	888702961	F	writer	35
216	67	3	881721843	M	clerical/admin	1
513	50	5	885062365	M	farmer	56
771	949	5	880659941	F	doctor/health care	45
425	398	1	878738597	M	scientist	1
639	97	1	891240495	M	retired	1
286	462	5	877531537	F	clerical/admin	35
339	546	4	891036423	M	self-employed	50
25	929	4	885852178	M	executive/managerial	56
746	157	4	885075590	F	unemployed	56
25	430	4	885852920	F	writer	1
293	213	3	888906905	M	sales/marketing	50
749	781	4	878849979	M	college/grad student	35
62	474	4	879373613	F	homemaker	18
653	128	3	880606620	F	homemaker	18
802	327	2	875984861	F	clerical/admin	50
472	132	5	875979853	F	homemaker	35
769	934	4	885424462	M	college/grad student	1
534	149	2	877808237	M	unemployed	35
535	194	5	879617663	M	farmer	25
62	652	4	879375364	M	writer	18
305	1018	5	886324580	F	farmer	35
733	14	5	879535368	F	other	56
727	131	2	883711699	F	scientist	18
591	615	4	891031116	M	scientist	56
815	173	5	878695241	F	self-employed	45
434	743	1	886725027	F	programmer	56
429	1089	2	882387053	M	scientist	50
343	276	5	876403078	M	K-12 student	18
747	739	3	888734072	F	customer service	1
682	11	4	888517049	F	unemployed	35
345	305	4	884900483	F	homemaker	25
653	930	4	880148885	F	farmer	25
420	270	3	891356790	M	farmer	35
541	418	5	883874646	F	programmer	56
655	188	3	888474807	M	farmer	35
268	39	3	875309914	F	lawyer	18
732	882	5	882589819	M	retired	1
711	724	5	879995461	F	clerical/admin	25
500	9	4	883865042	F	customer service	35
184	1297	2	889910257	M	programmer	45
758	527	5	881977169	F	clerical/admin	45
709	637	3	879848168	F	homemaker	56
593	143	4	886193303	F	college/grad student	25
795	675	3	883251659	M	retired	56
264	201	5	886122261	F	scientist	56
566	182	4	881649428	F	programmer	45
642	254	4	886454812	M	writer	50
752	896	3	891207846	F	clerical/admin	56
464	248	5	878354998	M	self-employed	50
699	250	4	879148050	M	homemaker	45
661	647	4	876013356	M	homemaker	1
684	208	3	878761120	F	lawyer	1
70	538	2	884066399	M	K-12 student	25
827	329	3	882807787	M	doctor/health care	56
270	123	5	876954223	M	clerical/admin	1
790	29	2	885158082	M	scientist	45
537	234	3	886031211	M	homemaker	18
113	258	5	875075887	M	academic/educator	45
748	86	4	879455126	M	farmer	45
37	930	3	880915711	M	tradesman/craftsman	1
634	763	3	875729825	F	clerical/admin	50
642	723	4	886132088	F	self-employed	25
655	1378	3	887523176	M	academic/educator	1
393	357	2	887745815	F	artist	50
284	302	4	885328906	M	college/grad student	45
708	597	2	877326345	F	academic/educator	45
774	1182	1	888556278	F	doctor/health care	35
715	1045	2	875965171	M	doctor/health care	18
654	300	5	887863017	M	tradesman/craftsman	25
671	12	5	883546120	F	writer	25
451	884	1	879012890	M	college/grad student	50
416	378	5	893212896	F	artist	56
749	148	3	878850212	F	scientist	25
727	95	4	883710948	M	retired	1
354	494	4	891217194	M	farmer	50
178	233	4	882827375	M	scientist	35
500	285	3	883865020	M	executive/managerial	1
823	81	4	878437836	M	doctor/health care	50
716	481	4	879795025	M	retired	35
416	191	5	893213019	M	writer	50
536	736	5	882360264	M	academic/educator	56
796	174	5	892662069	F	scientist	25
637	274	5	882904065	F	scientist	35
825	423	5	881101641	F	sales/marketing	1
802	444	4	875985840	F	scientist	50
184	220	3	889908264	F	farmer	35
561	67	1	885810240	F	technician/engineer	25
751	272	4	887134672	F	academic/educator	45
677	1245	4	889399199	M	tradesman/craftsman	50
524	517	4	884635136	M	homemaker	35
806	654	5	882387837	F	college/grad student	35
645	73	3	892055445	F	homemaker	56
642	153	3	885602572	M	tradesman/craftsman	45
595	246	4	886921068	M	retired	18
774	31	1	888558284	M	college/grad student	25
628	292	5	880776981	M	writer	18
644	323	4	889076433	M	writer	18
648	1	5	882211109	M	sales/marketing	50
254	629	2	886472337	M	artist	45
593	155	5	875671579	F	lawyer	25
65	1	3	879217290	F	programmer	35
782	264	4	891498381	F	unemployed	45
473	302	4	878156824	M	lawyer	18
224	328	4	888081947	F	homemaker	1
435	1151	1	884134019	M	artist	18
586	23	2	884058674	F	programmer	45
95	257	5	879197329	F	farmer	1
554	275	4	876231634	M	retired	1
795	514	4	883250472	M	self-employed	35
416	729	5	893212896	M	technician/engineer	25
429	1228	3	882387163	M	clerical/admin	25
721	318	4	877140047	M	scientist	56
625	208	3	891968164	F	clerical/admin	18
734	699	4	891022752	F	programmer	1
749	389	3	878849375	M	doctor/health care	56
655	1053	1	887489159	M	homemaker	45
15	237	3	879455871	M	other	25
712	136	1	874730443	M	academic/educator	50
56	87	4	892678508	M	lawyer	50
479	31	4	889125905	M	customer service	35
497	1	4	879309955	F	executive/managerial	25
653	195	5	878854100	F	unemployed	45
211	275	2	879460096	M	technician/engineer	25
629	729	4	880117852	F	tradesman/craftsman	25
466	187	3	890284857	F	self-employed	50
477	846	4	875942042	M	academic/educator	25
806	238	4	882388082	M	K-12 student	50
144	1012	4	888104521	F	tradesman/craftsman	50
268	230	3	875310824	F	unemployed	56
567	234	3	882426762	F	artist	50
796	636	2	893048505	F	executive/managerial	18
194	133	3	879523575	F	programmer	35
378	218	3	880056491	M	academic/educator	50
745	646	4	880123416	M	customer service	45
751	131	5	889132966	F	executive/managerial	45
675	937	1	889490151	M	retired	35
60	617	4	883326273	M	homemaker	50
13	264	4	882140848	M	customer service	35
793	1142	5	875104068	F	doctor/health care	56
804	254	4	879441195	F	artist	18
660	64	3	891199035	M	doctor/health care	18
554	71	4	876550257	F	unemployed	45
1	79	4	875072865	M	doctor/health care	1
43	258	5	875975028	F	executive/managerial	18
82	1063	3	878769815	M	other	35
401	892	1	891031867	F	sales/marketing	45
781	322	2	879633862	F	programmer	35
710	23	5	882064200	M	academic/educator	1
201	315	3	884111029	M	self-employed	50
663	330	4	889491739	F	technician/engineer	18
23	62	3	874786880	F	tradesman/craftsman	18
551	1621	1	892785194	M	sales/marketing	50
780	357	5	891363723	F	doctor/health care	25
611	334	5	891636223	F	college/grad student	56
270	943	5	876956038	M	programmer	18
766	494	3	891309177	M	technician/engineer	56
344	713	3	884899742	F	technician/engineer	18
655	1167	3	887428384	M	clerical/admin	45
686	521	5	879546786	F	scientist	18
189	10	5	893264335	M	clerical/admin	1
796	5	4	893194607	M	lawyer	56
279	211	4	875309616	F	tradesman/craftsman	56
565	1396	5	891037333	M	customer service	56
807	1444	3	893082702	M	tradesman/craftsman	35
522	543	4	876961076	F	programmer	18
711	232	3	879993799	M	writer	45
616	331	4	891224677	M	customer service	1
648	500	5	884368002	F	retired	45
82	1128	1	884714361	M	other	56
656	322	1	892319238	M	academic/educator	25
801	895	5	890332929	F	unemployed	35
128	73	3	879969032	F	retired	25
804	1488	3	879445579	M	doctor/health care	56
457	841	4	882395516	M	academic/educator	18
805	42	2	881704193	M	clerical/admin	25
655	405	2	887429900	M	self-employed	45
805	90	2	881705412	M	college/grad student	18
778	239	4	890726303	F	writer	1
234	552	2	892336322	F	lawyer	45
635	1025	2	878878901	F	self-employed	50
221	184	4	875245574	F	unemployed	50
334	1504	3	891549718	M	tradesman/craftsman	1
736	515	5	878709365	F	tradesman/craftsman	18
650	525	3	891369954	M	writer	1
514	116	4	875462426	M	executive/managerial	50
650	530	4	891372233	M	lawyer	45
435	264	3	884130671	F	lawyer	18
795	797	3	883254750	M	K-12 student	25
280	88	3	891701556	M	programmer	50
660	191	4	891406212	F	lawyer	25
85	924	1	879453114	F	artist	56
371	504	4	880435576	F	doctor/health care	45
791	299	2	879448035	F	scientist	45
829	278	1	881712488	F	writer	25
639	727	2	891239613	F	clerical/admin	35
782	1279	3	891499660	M	self-employed	1
707	86	4	886286283	M	sales/marketing	50
585	59	4	891283124	M	college/grad student	56
569	13	3	879793847	F	self-employed	18
194	143	3	879524643	M	farmer	18
721	22	5	877139147	F	programmer	1
749	134	4	878847286	F	technician/engineer	1
723	137	3	880498970	M	homemaker	45
759	678	2	875227742	M	technician/engineer	45
343	606	5	876404836	F	artist	56
373	390	3	877098890	M	farmer	1
655	631	4	887473570	M	sales/marketing	56
602	121	4	888638434	M	academic/educator	45
731	1	2	886184421	F	farmer	56
406	191	5	882480443	M	lawyer	45
364	325	4	875931432	F	doctor/health care	18
266	237	3	892257940	M	technician/engineer	35
747	634	5	888639222	F	scientist	56
7	474	5	891351002	M	farmer	1
727	1273	3	883713286	F	scientist	50
682	53	2	888519519	M	technician/engineer	18
222	237	4	877563437	F	technician/engineer	45
621	1029	2	874963210	F	technician/engineer	45
788	739	2	880870149	M	other	18
588	678	2	890015063	M	K-12 student	50
276	871	2	874836608	F	lawyer	18
501	952	4	883348114	M	artist	50
804	385	4	879445904	M	unemployed	50
745	183	3	880123205	M	K-12 student	45
600	779	2	888452564	M	other	1
773	191	4	888540448	F	academic/educator	1
189	1401	4	893266137	F	tradesman/craftsman	35
338	189	4	879438449	M	self-employed	18
14	81	5	890881384	M	farmer	56
642	83	5	885603636	F	doctor/health care	56
468	724	4	875287615	M	other	25
807	1050	5	892529311	M	programmer	25
692	127	3	876948910	F	technician/engineer	18
715	265	5	875964105	M	customer service	45
790	790	2	885157928	F	other	1
592	466	5	882955766	F	tradesman/craftsman	1
201	192	4	884111637	M	homemaker	25
70	15	3	884148728	M	sales/marketing	25
580	250	5	884125072	M	sales/marketing	50
498	1161	3	881960777	M	clerical/admin	56
